167,137,Porygon,"{""type 1"": ""Normal"", ""type 2"": """"}","{""ability 1"": ""Trace"", ""ability 2"": ""Download"", ""hidden ability"": ""Analytic""}","{""hp"": 65, ""atk"": 60, ""def"": 70, ""sp.atk"": 85, ""sp.def"": 75, ""spe"": 40}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/137.png
168,138,Omanyte,"{""type 1"": ""Rock"", ""type 2"": ""Water""}","{""ability 1"": ""Swift Swim"", ""ability 2"": ""Shell Armor"", ""hidden ability"": ""Weak Armor""}","{""hp"": 35, ""atk"": 40, ""def"": 100, ""sp.atk"": 90, ""sp.def"": 55, ""spe"": 35}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/138.png
169,139,Omastar,"{""type 1"": ""Rock"", ""type 2"": ""Water""}","{""ability 1"": ""Swift Swim"", ""ability 2"": ""Shell Armor"", ""hidden ability"": ""Weak Armor""}","{""hp"": 70, ""atk"": 60, ""def"": 125, ""sp.atk"": 115, ""sp.def"": 70, ""spe"": 55}",,NU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/139.png
170,140,Kabuto,"{""type 1"": ""Rock"", ""type 2"": ""Water""}","{""ability 1"": ""Swift Swim"", ""ability 2"": ""Battle Armor"", ""hidden ability"": ""Weak Armor""}","{""hp"": 30, ""atk"": 80, ""def"": 90, ""sp.atk"": 55, ""sp.def"": 45, ""spe"": 55}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/140.png
171,141,Kabutops,"{""type 1"": ""Rock"", ""type 2"": ""Water""}","{""ability 1"": ""Swift Swim"", ""ability 2"": ""Battle Armor"", ""hidden ability"": ""Weak Armor""}","{""hp"": 60, ""atk"": 115, ""def"": 105, ""sp.atk"": 65, ""sp.def"": 70, ""spe"": 80}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/141.png
172,142,Aerodactyl,"{""type 1"": ""Rock"", ""type 2"": ""Flying""}","{""ability 1"": ""Rock Head"", ""ability 2"": ""Pressure"", ""hidden ability"": ""Unnerve""}","{""hp"": 80, ""atk"": 105, ""def"": 65, ""sp.atk"": 60, ""sp.def"": 75, ""spe"": 130}",,RU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/142.png
173,142,Aerodactyl (Mega Aerodactyl),"{""type 1"": ""Rock"", ""type 2"": ""Flying""}","{""ability 1"": ""Tough Claws"", ""ability 2"": """", ""hidden ability"": """"}","{""hp"": 80, ""atk"": 135, ""def"": 85, ""sp.atk"": 70, ""sp.def"": 95, ""spe"": 150}",,UU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/142_f2.png
174,143,Snorlax,"{""type 1"": ""Normal"", ""type 2"": """"}","{""ability 1"": ""Immunity"", ""ability 2"": ""Thick Fat"", ""hidden ability"": ""Gluttony""}","{""hp"": 160, ""atk"": 110, ""def"": 65, ""sp.atk"": 65, ""sp.def"": 110, ""spe"": 30}",,RU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/143.png
175,144,Articuno,"{""type 1"": ""Ice"", ""type 2"": ""Flying""}","{""ability 1"": ""Pressure"", ""ability 2"": """", ""hidden ability"": ""Snow Cloak""}","{""hp"": 90, ""atk"": 85, ""def"": 100, ""sp.atk"": 95, ""sp.def"": 125, ""spe"": 85}",Legendary,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/144.png
176,145,Zapdos,"{""type 1"": ""Electric"", ""type 2"": ""Flying""}","{""ability 1"": ""Pressure"", ""ability 2"": """", ""hidden ability"": ""Static""}","{""hp"": 90, ""atk"": 90, ""def"": 85, ""sp.atk"": 125, ""sp.def"": 90, ""spe"": 100}",Legendary,OU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/145.png
177,146,Moltres,"{""type 1"": ""Fire"", ""type 2"": ""Flying""}","{""ability 1"": ""Pressure"", ""ability 2"": """", ""hidden ability"": ""Flame Body""}","{""hp"": 90, ""atk"": 100, ""def"": 90, ""sp.atk"": 125, ""sp.def"": 85, ""spe"": 90}",Legendary,BL3,https://assets.pokemon.com/assets/cms2/img/pokedex/full/146.png
178,147,Dratini,"{""type 1"": ""Dragon"", ""type 2"": """"}","{""ability 1"": ""Shed Skin"", ""ability 2"": """", ""hidden ability"": ""Marvel Scale""}","{""hp"": 41, ""atk"": 64, ""def"": 45, ""sp.atk"": 50, ""sp.def"": 50, ""spe"": 50}",Pseudo-Legendary,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/147.png
179,148,Dragonair,"{""type 1"": ""Dragon"", ""type 2"": """"}","{""ability 1"": ""Shed Skin"", ""ability 2"": """", ""hidden ability"": ""Marvel Scale""}","{""hp"": 61, ""atk"": 84, ""def"": 65, ""sp.atk"": 70, ""sp.def"": 70, ""spe"": 70}",Pseudo-Legendary,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/148.png
180,149,Dragonite,"{""type 1"": ""Dragon"", ""type 2"": ""Flying""}","{""ability 1"": ""Inner Focus"", ""ability 2"": """", ""hidden ability"": ""Multiscale""}","{""hp"": 91, ""atk"": 134, ""def"": 95, ""sp.atk"": 100, ""sp.def"": 100, ""spe"": 80}",Pseudo-Legendary,BL,https://assets.pokemon.com/assets/cms2/img/pokedex/full/149.png
181,150,Mewtwo,"{""type 1"": ""Psychic"", ""type 2"": """"}","{""ability 1"": ""Pressure"", ""ability 2"": """", ""hidden ability"": ""Unnerve""}","{""hp"": 106, ""atk"": 110, ""def"": 90, ""sp.atk"": 154, ""sp.def"": 90, ""spe"": 130}",Legendary,Uber,https://assets.pokemon.com/assets/cms2/img/pokedex/full/150.png
182,150,Mewtwo (Mega Mewtwo X),"{""type 1"": ""Psychic"", ""type 2"": ""Fighting""}","{""ability 1"": ""Steadfast"", ""ability 2"": """", ""hidden ability"": """"}","{""hp"": 106, ""atk"": 190, ""def"": 100, ""sp.atk"": 154, ""sp.def"": 100, ""spe"": 130}",Legendary,Uber,https://assets.pokemon.com/assets/cms2/img/pokedex/full/150_f2.png
183,150,Mewtwo (Mega Mewtwo Y),"{""type 1"": ""Psychic"", ""type 2"": """"}","{""ability 1"": ""Insomnia"", ""ability 2"": """", ""hidden ability"": """"}","{""hp"": 106, ""atk"": 150, ""def"": 70, ""sp.atk"": 194, ""sp.def"": 120, ""spe"": 140}",Legendary,Uber,https://assets.pokemon.com/assets/cms2/img/pokedex/full/150_f3.png
184,151,Mew,"{""type 1"": ""Psychic"", ""type 2"": """"}","{""ability 1"": ""Synchronize"", ""ability 2"": """", ""hidden ability"": """"}","{""hp"": 100, ""atk"": 100, ""def"": 100, ""sp.atk"": 100, ""sp.def"": 100, ""spe"": 100}",Mythical,OU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/151.png
185,152,Chikorita,"{""type 1"": ""Grass"", ""type 2"": """"}","{""ability 1"": ""Overgrow"", ""ability 2"": """", ""hidden ability"": ""Leaf Guard""}","{""hp"": 45, ""atk"": 49, ""def"": 65, ""sp.atk"": 49, ""sp.def"": 65, ""spe"": 45}",Starter,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/152.png
186,153,Bayleef,"{""type 1"": ""Grass"", ""type 2"": """"}","{""ability 1"": ""Overgrow"", ""ability 2"": """", ""hidden ability"": ""Leaf Guard""}","{""hp"": 60, ""atk"": 62, ""def"": 80, ""sp.atk"": 63, ""sp.def"": 80, ""spe"": 60}",Starter,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/153.png
187,154,Meganium,"{""type 1"": ""Grass"", ""type 2"": """"}","{""ability 1"": ""Overgrow"", ""ability 2"": """", ""hidden ability"": ""Leaf Guard""}","{""hp"": 80, ""atk"": 82, ""def"": 100, ""sp.atk"": 83, ""sp.def"": 100, ""spe"": 80}",Starter,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/154.png
188,155,Cyndaquil,"{""type 1"": ""Fire"", ""type 2"": """"}","{""ability 1"": ""Blaze"", ""ability 2"": """", ""hidden ability"": ""Flash Fire""}","{""hp"": 39, ""atk"": 52, ""def"": 43, ""sp.atk"": 60, ""sp.def"": 50, ""spe"": 65}",Starter,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/155.png
189,156,Quilava,"{""type 1"": ""Fire"", ""type 2"": """"}","{""ability 1"": ""Blaze"", ""ability 2"": """", ""hidden ability"": ""Flash Fire""}","{""hp"": 58, ""atk"": 64, ""def"": 58, ""sp.atk"": 80, ""sp.def"": 65, ""spe"": 80}",Starter,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/156.png
190,157,Typhlosion,"{""type 1"": ""Fire"", ""type 2"": """"}","{""ability 1"": ""Blaze"", ""ability 2"": """", ""hidden ability"": ""Flash Fire""}","{""hp"": 78, ""atk"": 84, ""def"": 78, ""sp.atk"": 109, ""sp.def"": 85, ""spe"": 100}",Starter,NU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/157.png
191,158,Totodile,"{""type 1"": ""Water"", ""type 2"": """"}","{""ability 1"": ""Torrent"", ""ability 2"": """", ""hidden ability"": ""Sheer Force""}","{""hp"": 50, ""atk"": 65, ""def"": 64, ""sp.atk"": 44, ""sp.def"": 48, ""spe"": 43}",Starter,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/158.png
192,159,Croconaw,"{""type 1"": ""Water"", ""type 2"": """"}","{""ability 1"": ""Torrent"", ""ability 2"": """", ""hidden ability"": ""Sheer Force""}","{""hp"": 65, ""atk"": 80, ""def"": 80, ""sp.atk"": 59, ""sp.def"": 63, ""spe"": 58}",Starter,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/159.png
193,160,Feraligatr,"{""type 1"": ""Water"", ""type 2"": """"}","{""ability 1"": ""Torrent"", ""ability 2"": """", ""hidden ability"": ""Sheer Force""}","{""hp"": 85, ""atk"": 105, ""def"": 100, ""sp.atk"": 79, ""sp.def"": 83, ""spe"": 78}",Starter,RU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/160.png
194,161,Sentret,"{""type 1"": ""Normal"", ""type 2"": """"}","{""ability 1"": ""Run Away"", ""ability 2"": ""Keen Eye"", ""hidden ability"": ""Frisk""}","{""hp"": 35, ""atk"": 46, ""def"": 34, ""sp.atk"": 35, ""sp.def"": 45, ""spe"": 20}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/161.png
195,162,Furret,"{""type 1"": ""Normal"", ""type 2"": """"}","{""ability 1"": ""Run Away"", ""ability 2"": ""Keen Eye"", ""hidden ability"": ""Frisk""}","{""hp"": 85, ""atk"": 76, ""def"": 64, ""sp.atk"": 45, ""sp.def"": 55, ""spe"": 90}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/162.png
196,163,Hoothoot,"{""type 1"": ""Normal"", ""type 2"": ""Flying""}","{""ability 1"": ""Insomnia"", ""ability 2"": ""Keen Eye"", ""hidden ability"": ""Tinted Lens""}","{""hp"": 60, ""atk"": 30, ""def"": 30, ""sp.atk"": 36, ""sp.def"": 56, ""spe"": 50}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/163.png
197,164,Noctowl,"{""type 1"": ""Normal"", ""type 2"": ""Flying""}","{""ability 1"": ""Insomnia"", ""ability 2"": ""Keen Eye"", ""hidden ability"": ""Tinted Lens""}","{""hp"": 100, ""atk"": 50, ""def"": 50, ""sp.atk"": 86, ""sp.def"": 96, ""spe"": 70}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/164.png
198,165,Ledyba,"{""type 1"": ""Bug"", ""type 2"": ""Flying""}","{""ability 1"": ""Swarm"", ""ability 2"": ""Early Bird"", ""hidden ability"": ""Rattled""}","{""hp"": 40, ""atk"": 20, ""def"": 30, ""sp.atk"": 40, ""sp.def"": 80, ""spe"": 55}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/165.png
199,166,Ledian,"{""type 1"": ""Bug"", ""type 2"": ""Flying""}","{""ability 1"": ""Swarm"", ""ability 2"": ""Early Bird"", ""hidden ability"": ""Iron Fist""}","{""hp"": 55, ""atk"": 35, ""def"": 50, ""sp.atk"": 55, ""sp.def"": 110, ""spe"": 85}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/166.png
200,167,Spinarak,"{""type 1"": ""Bug"", ""type 2"": ""Poison""}","{""ability 1"": ""Swarm"", ""ability 2"": ""Insomnia"", ""hidden ability"": ""Sniper""}","{""hp"": 40, ""atk"": 60, ""def"": 40, ""sp.atk"": 40, ""sp.def"": 40, ""spe"": 30}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/167.png
201,168,Ariados,"{""type 1"": ""Bug"", ""type 2"": ""Poison""}","{""ability 1"": ""Swarm"", ""ability 2"": ""Insomnia"", ""hidden ability"": ""Sniper""}","{""hp"": 70, ""atk"": 90, ""def"": 70, ""sp.atk"": 60, ""sp.def"": 70, ""spe"": 40}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/168.png
202,169,Crobat,"{""type 1"": ""Poison"", ""type 2"": ""Flying""}","{""ability 1"": ""Inner Focus"", ""ability 2"": """", ""hidden ability"": ""Infiltrator""}","{""hp"": 85, ""atk"": 90, ""def"": 80, ""sp.atk"": 70, ""sp.def"": 80, ""spe"": 130}",,UU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/169.png
203,170,Chinchou,"{""type 1"": ""Water"", ""type 2"": ""Electric""}","{""ability 1"": ""Volt Absorb"", ""ability 2"": ""Illuminate"", ""hidden ability"": ""Water Absorb""}","{""hp"": 75, ""atk"": 38, ""def"": 38, ""sp.atk"": 56, ""sp.def"": 56, ""spe"": 67}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/170.png
204,171,Lanturn,"{""type 1"": ""Water"", ""type 2"": ""Electric""}","{""ability 1"": ""Volt Absorb"", ""ability 2"": ""Illuminate"", ""hidden ability"": ""Water Absorb""}","{""hp"": 125, ""atk"": 58, ""def"": 58, ""sp.atk"": 76, ""sp.def"": 76, ""spe"": 67}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/171.png
205,172,Pichu,"{""type 1"": ""Electric"", ""type 2"": """"}","{""ability 1"": ""Static"", ""ability 2"": """", ""hidden ability"": ""Lightning Rod""}","{""hp"": 20, ""atk"": 40, ""def"": 15, ""sp.atk"": 35, ""sp.def"": 35, ""spe"": 60}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/172.png
206,173,Cleffa,"{""type 1"": ""Fairy"", ""type 2"": """"}","{""ability 1"": ""Cute Charm"", ""ability 2"": ""Magic Guard"", ""hidden ability"": ""Friend Guard""}","{""hp"": 50, ""atk"": 25, ""def"": 28, ""sp.atk"": 45, ""sp.def"": 55, ""spe"": 15}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/173.png
207,174,Igglybuff,"{""type 1"": ""Normal"", ""type 2"": ""Fairy""}","{""ability 1"": ""Cute Charm"", ""ability 2"": ""Competitive"", ""hidden ability"": ""Friend Guard""}","{""hp"": 90, ""atk"": 30, ""def"": 15, ""sp.atk"": 40, ""sp.def"": 20, ""spe"": 15}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/174.png
208,175,Togepi,"{""type 1"": ""Fairy"", ""type 2"": """"}","{""ability 1"": ""Hustle"", ""ability 2"": ""Serene Grace"", ""hidden ability"": ""Super Luck""}","{""hp"": 35, ""atk"": 20, ""def"": 65, ""sp.atk"": 40, ""sp.def"": 65, ""spe"": 20}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/175.png
209,176,Togetic,"{""type 1"": ""Fairy"", ""type 2"": ""Flying""}","{""ability 1"": ""Hustle"", ""ability 2"": ""Serene Grace"", ""hidden ability"": ""Super Luck""}","{""hp"": 55, ""atk"": 40, ""def"": 85, ""sp.atk"": 80, ""sp.def"": 105, ""spe"": 40}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/176.png
210,177,Natu,"{""type 1"": ""Psychic"", ""type 2"": ""Flying""}","{""ability 1"": ""Synchronize"", ""ability 2"": ""Early Bird"", ""hidden ability"": ""Magic Bounce""}","{""hp"": 40, ""atk"": 50, ""def"": 45, ""sp.atk"": 70, ""sp.def"": 45, ""spe"": 70}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/177.png
211,178,Xatu,"{""type 1"": ""Psychic"", ""type 2"": ""Flying""}","{""ability 1"": ""Synchronize"", ""ability 2"": ""Early Bird"", ""hidden ability"": ""Magic Bounce""}","{""hp"": 65, ""atk"": 75, ""def"": 70, ""sp.atk"": 95, ""sp.def"": 70, ""spe"": 95}",,NU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/178.png
212,179,Mareep,"{""type 1"": ""Electric"", ""type 2"": """"}","{""ability 1"": ""Static"", ""ability 2"": """", ""hidden ability"": ""Plus""}","{""hp"": 55, ""atk"": 40, ""def"": 40, ""sp.atk"": 65, ""sp.def"": 45, ""spe"": 35}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/179.png
213,180,Flaaffy,"{""type 1"": ""Electric"", ""type 2"": """"}","{""ability 1"": ""Static"", ""ability 2"": """", ""hidden ability"": ""Plus""}","{""hp"": 70, ""atk"": 55, ""def"": 55, ""sp.atk"": 80, ""sp.def"": 60, ""spe"": 45}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/180.png
214,181,Ampharos,"{""type 1"": ""Electric"", ""type 2"": """"}","{""ability 1"": ""Static"", ""ability 2"": """", ""hidden ability"": ""Plus""}","{""hp"": 90, ""atk"": 75, ""def"": 85, ""sp.atk"": 115, ""sp.def"": 90, ""spe"": 55}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/181.png
215,181,Ampharos (Mega Ampharos),"{""type 1"": ""Electric"", ""type 2"": ""Dragon""}","{""ability 1"": ""Mold Breaker"", ""ability 2"": """", ""hidden ability"": """"}","{""hp"": 90, ""atk"": 95, ""def"": 105, ""sp.atk"": 165, ""sp.def"": 110, ""spe"": 45}",,OU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/181_f2.png
216,182,Bellossom,"{""type 1"": ""Grass"", ""type 2"": """"}","{""ability 1"": ""Chlorophyll"", ""ability 2"": """", ""hidden ability"": ""Healer""}","{""hp"": 75, ""atk"": 80, ""def"": 95, ""sp.atk"": 90, ""sp.def"": 100, ""spe"": 50}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/182.png
217,183,Marill,"{""type 1"": ""Water"", ""type 2"": ""Fairy""}","{""ability 1"": ""Thick Fat"", ""ability 2"": ""Huge Power"", ""hidden ability"": ""Sap Sipper""}","{""hp"": 70, ""atk"": 20, ""def"": 50, ""sp.atk"": 20, ""sp.def"": 50, ""spe"": 40}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/183.png
218,184,Azumarill,"{""type 1"": ""Water"", ""type 2"": ""Fairy""}","{""ability 1"": ""Thick Fat"", ""ability 2"": ""Huge Power"", ""hidden ability"": ""Sap Sipper""}","{""hp"": 100, ""atk"": 50, ""def"": 80, ""sp.atk"": 60, ""sp.def"": 80, ""spe"": 50}",,BL,https://assets.pokemon.com/assets/cms2/img/pokedex/full/184.png
219,185,Sudowoodo,"{""type 1"": ""Rock"", ""type 2"": """"}","{""ability 1"": ""Sturdy"", ""ability 2"": ""Rock Head"", ""hidden ability"": ""Rattled""}","{""hp"": 70, ""atk"": 100, ""def"": 115, ""sp.atk"": 30, ""sp.def"": 65, ""spe"": 30}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/185.png
220,186,Politoed,"{""type 1"": ""Water"", ""type 2"": """"}","{""ability 1"": ""Water Absorb"", ""ability 2"": ""Damp"", ""hidden ability"": ""Drizzle""}","{""hp"": 90, ""atk"": 75, ""def"": 75, ""sp.atk"": 90, ""sp.def"": 100, ""spe"": 70}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/186.png
221,187,Hoppip,"{""type 1"": ""Grass"", ""type 2"": ""Flying""}","{""ability 1"": ""Chlorophyll"", ""ability 2"": ""Leaf Guard"", ""hidden ability"": ""Infiltrator""}","{""hp"": 35, ""atk"": 35, ""def"": 40, ""sp.atk"": 35, ""sp.def"": 55, ""spe"": 50}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/187.png
222,188,Skiploom,"{""type 1"": ""Grass"", ""type 2"": ""Flying""}","{""ability 1"": ""Chlorophyll"", ""ability 2"": ""Leaf Guard"", ""hidden ability"": ""Infiltrator""}","{""hp"": 55, ""atk"": 45, ""def"": 50, ""sp.atk"": 45, ""sp.def"": 65, ""spe"": 80}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/188.png
223,189,Jumpluff,"{""type 1"": ""Grass"", ""type 2"": ""Flying""}","{""ability 1"": ""Chlorophyll"", ""ability 2"": ""Leaf Guard"", ""hidden ability"": ""Infiltrator""}","{""hp"": 75, ""atk"": 55, ""def"": 70, ""sp.atk"": 55, ""sp.def"": 95, ""spe"": 110}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/189.png
224,190,Aipom,"{""type 1"": ""Normal"", ""type 2"": """"}","{""ability 1"": ""Run Away"", ""ability 2"": ""Pickup"", ""hidden ability"": ""Skill Link""}","{""hp"": 55, ""atk"": 70, ""def"": 55, ""sp.atk"": 40, ""sp.def"": 55, ""spe"": 85}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/190.png
225,191,Sunkern,"{""type 1"": ""Grass"", ""type 2"": """"}","{""ability 1"": ""Chlorophyll"", ""ability 2"": ""Solar Power"", ""hidden ability"": ""Early Bird""}","{""hp"": 30, ""atk"": 30, ""def"": 30, ""sp.atk"": 30, ""sp.def"": 30, ""spe"": 30}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/191.png
226,192,Sunflora,"{""type 1"": ""Grass"", ""type 2"": """"}","{""ability 1"": ""Chlorophyll"", ""ability 2"": ""Solar Power"", ""hidden ability"": ""Early Bird""}","{""hp"": 75, ""atk"": 75, ""def"": 55, ""sp.atk"": 105, ""sp.def"": 85, ""spe"": 30}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/192.png
227,193,Yanma,"{""type 1"": ""Bug"", ""type 2"": ""Flying""}","{""ability 1"": ""Speed Boost"", ""ability 2"": ""Compound Eyes"", ""hidden ability"": ""Frisk""}","{""hp"": 65, ""atk"": 65, ""def"": 45, ""sp.atk"": 75, ""sp.def"": 45, ""spe"": 95}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/193.png
228,194,Wooper,"{""type 1"": ""Water"", ""type 2"": ""Ground""}","{""ability 1"": ""Damp"", ""ability 2"": ""Water Absorb"", ""hidden ability"": ""Unaware""}","{""hp"": 55, ""atk"": 45, ""def"": 45, ""sp.atk"": 25, ""sp.def"": 25, ""spe"": 15}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/194.png
229,195,Quagsire,"{""type 1"": ""Water"", ""type 2"": ""Ground""}","{""ability 1"": ""Damp"", ""ability 2"": ""Water Absorb"", ""hidden ability"": ""Unaware""}","{""hp"": 95, ""atk"": 85, ""def"": 85, ""sp.atk"": 65, ""sp.def"": 65, ""spe"": 35}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/195.png
230,196,Espeon,"{""type 1"": ""Psychic"", ""type 2"": """"}","{""ability 1"": ""Synchronize"", ""ability 2"": """", ""hidden ability"": ""Magic Bounce""}","{""hp"": 65, ""atk"": 65, ""def"": 60, ""sp.atk"": 130, ""sp.def"": 95, ""spe"": 110}",,RU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/196.png
231,197,Umbreon,"{""type 1"": ""Dark"", ""type 2"": """"}","{""ability 1"": ""Synchronize"", ""ability 2"": """", ""hidden ability"": ""Inner Focus""}","{""hp"": 95, ""atk"": 65, ""def"": 110, ""sp.atk"": 60, ""sp.def"": 130, ""spe"": 65}",,RU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/197.png
232,198,Murkrow,"{""type 1"": ""Dark"", ""type 2"": ""Flying""}","{""ability 1"": ""Insomnia"", ""ability 2"": ""Super Luck"", ""hidden ability"": ""Prankster""}","{""hp"": 60, ""atk"": 85, ""def"": 42, ""sp.atk"": 85, ""sp.def"": 42, ""spe"": 91}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/198.png
233,199,Slowking,"{""type 1"": ""Water"", ""type 2"": ""Psychic""}","{""ability 1"": ""Oblivious"", ""ability 2"": ""Own Tempo"", ""hidden ability"": ""Regenerator""}","{""hp"": 95, ""atk"": 75, ""def"": 80, ""sp.atk"": 100, ""sp.def"": 110, ""spe"": 30}",,NU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/199.png
234,200,Misdreavus,"{""type 1"": ""Ghost"", ""type 2"": """"}","{""ability 1"": ""Levitate"", ""ability 2"": """", ""hidden ability"": """"}","{""hp"": 60, ""atk"": 60, ""def"": 60, ""sp.atk"": 85, ""sp.def"": 85, ""spe"": 85}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/200.png
235,201,Unown,"{""type 1"": ""Psychic"", ""type 2"": """"}","{""ability 1"": ""Levitate"", ""ability 2"": """", ""hidden ability"": """"}","{""hp"": 48, ""atk"": 72, ""def"": 48, ""sp.atk"": 72, ""sp.def"": 48, ""spe"": 48}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/201.png
236,202,Wobbuffet,"{""type 1"": ""Psychic"", ""type 2"": """"}","{""ability 1"": ""Shadow Tag"", ""ability 2"": """", ""hidden ability"": ""Telepathy""}","{""hp"": 190, ""atk"": 33, ""def"": 58, ""sp.atk"": 33, ""sp.def"": 58, ""spe"": 33}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/202.png
237,203,Girafarig,"{""type 1"": ""Normal"", ""type 2"": ""Psychic""}","{""ability 1"": ""Inner Focus"", ""ability 2"": ""Early Bird"", ""hidden ability"": ""Sap Sipper""}","{""hp"": 70, ""atk"": 80, ""def"": 65, ""sp.atk"": 90, ""sp.def"": 65, ""spe"": 85}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/203.png
238,204,Pineco,"{""type 1"": ""Bug"", ""type 2"": """"}","{""ability 1"": ""Sturdy"", ""ability 2"": """", ""hidden ability"": ""Overcoat""}","{""hp"": 50, ""atk"": 65, ""def"": 90, ""sp.atk"": 35, ""sp.def"": 35, ""spe"": 15}",,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/204.png
239,205,Forretress,"{""type 1"": ""Bug"", ""type 2"": ""Steel""}","{""ability 1"": ""Sturdy"", ""ability 2"": """", ""hidden ability"": ""Overcoat""}","{""hp"": 75, ""atk"": 90, ""def"": 140, ""sp.atk"": 60, ""sp.def"": 60, ""spe"": 40}",,UU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/205.png
240,206,Dunsparce,"{""type 1"": ""Normal"", ""type 2"": """"}","{""ability 1"": ""Serene Grace"", ""ability 2"": ""Run Away"", ""hidden ability"": ""Rattled""}","{""hp"": 100, ""atk"": 70, ""def"": 70, ""sp.atk"": 65, ""sp.def"": 65, ""spe"": 45}",,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/206.png
241,207,Gligar,"{""type 1"": ""Ground"", ""type 2"": ""Flying""}","{""ability 1"": ""Hyper Cutter"", ""ability 2"": ""Sand Veil"", ""hidden ability"": ""Immunity""}","{""hp"": 65, ""atk"": 75, ""def"": 105, ""sp.atk"": 35, ""sp.def"": 65, ""spe"": 85}",,RU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/207.png
242,208,Steelix,"{""type 1"": ""Steel"", ""type 2"": ""Ground""}","{""ability 1"": ""Rock Head"", ""ability 2"": ""Sturdy"", ""hidden ability"": ""Sheer Force""}","{""hp"": 75, ""atk"": 85, ""def"": 200, ""sp.atk"": 55, ""sp.def"": 65, ""spe"": 30}",,NU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/208.png
