144,Articuno,Ice,Flying,Pressure,,Snow Cloak,90,85,100,95,125,85,Legendary,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/144.png
145,Zapdos,Electric,Flying,Pressure,,Static,90,90,85,125,90,100,Legendary,OU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/145.png
146,Moltres,Fire,Flying,Pressure,,Flame Body,90,100,90,125,85,90,Legendary,BL3,https://assets.pokemon.com/assets/cms2/img/pokedex/full/146.png
147,Dratini,Dragon,,Shed Skin,,Marvel Scale,41,64,45,50,50,50,Pseudo-Legendary,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/147.png
148,Dragonair,Dragon,,Shed Skin,,Marvel Scale,61,84,65,70,70,70,Pseudo-Legendary,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/148.png
149,Dragonite,Dragon,Flying,Inner Focus,,Multiscale,91,134,95,100,100,80,Pseudo-Legendary,BL,https://assets.pokemon.com/assets/cms2/img/pokedex/full/149.png
150,Mewtwo,Psychic,,Pressure,,Unnerve,106,110,90,154,90,130,Legendary,Uber,https://assets.pokemon.com/assets/cms2/img/pokedex/full/150.png
150,Mewtwo (Mega Mewtwo X),Psychic,Fighting,Steadfast,,,106,190,100,154,100,130,Legendary,Uber,https://assets.pokemon.com/assets/cms2/img/pokedex/full/150_f2.png
150,Mewtwo (Mega Mewtwo Y),Psychic,,Insomnia,,,106,150,70,194,120,140,Legendary,Uber,https://assets.pokemon.com/assets/cms2/img/pokedex/full/150_f3.png
151,Mew,Psychic,,Synchronize,,,100,100,100,100,100,100,Legendary,OU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/151.png
152,Chikorita,Grass,,Overgrow,,Leaf Guard,45,49,65,49,65,45,Starter,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/152.png
153,Bayleef,Grass,,Overgrow,,Leaf Guard,60,62,80,63,80,60,Starter,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/153.png
154,Meganium,Grass,,Overgrow,,Leaf Guard,80,82,100,83,100,80,Starter,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/154.png
155,Cyndaquil,Fire,,Blaze,,Flash Fire,39,52,43,60,50,65,Starter,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/155.png
156,Quilava,Fire,,Blaze,,Flash Fire,58,64,58,80,65,80,Starter,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/156.png
157,Typhlosion,Fire,,Blaze,,Flash Fire,78,84,78,109,85,100,Starter,NU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/157.png
158,Totodile,Water,,Torrent,,Sheer Force,50,65,64,44,48,43,Starter,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/158.png
159,Croconaw,Water,,Torrent,,Sheer Force,65,80,80,59,63,58,Starter,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/159.png
160,Feraligatr,Water,,Torrent,,Sheer Force,85,105,100,79,83,78,Starter,RU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/160.png
161,Sentret,Normal,,Run Away,Keen Eye,Frisk,35,46,34,35,45,20,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/161.png
162,Furret,Normal,,Run Away,Keen Eye,Frisk,85,76,64,45,55,90,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/162.png
163,Hoothoot,Normal,Flying,Insomnia,Keen Eye,Tinted Lens,60,30,30,36,56,50,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/163.png
164,Noctowl,Normal,Flying,Insomnia,Keen Eye,Tinted Lens,100,50,50,86,96,70,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/164.png
165,Ledyba,Bug,Flying,Swarm,Early Bird,Rattled,40,20,30,40,80,55,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/165.png
166,Ledian,Bug,Flying,Swarm,Early Bird,Iron Fist,55,35,50,55,110,85,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/166.png
167,Spinarak,Bug,Poison,Swarm,Insomnia,Sniper,40,60,40,40,40,30,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/167.png
168,Ariados,Bug,Poison,Swarm,Insomnia,Sniper,70,90,70,60,70,40,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/168.png
169,Crobat,Poison,Flying,Inner Focus,,Infiltrator,85,90,80,70,80,130,,UU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/169.png
170,Chinchou,Water,Electric,Volt Absorb,Illuminate,Water Absorb,75,38,38,56,56,67,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/170.png
171,Lanturn,Water,Electric,Volt Absorb,Illuminate,Water Absorb,125,58,58,76,76,67,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/171.png
172,Pichu,Electric,,Static,,Lightning Rod,20,40,15,35,35,60,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/172.png
173,Cleffa,Fairy,,Cute Charm,Magic Guard,Friend Guard,50,25,28,45,55,15,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/173.png
174,Igglybuff,Normal,Fairy,Cute Charm,Competitive,Friend Guard,90,30,15,40,20,15,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/174.png
175,Togepi,Fairy,,Hustle,Serene Grace,Super Luck,35,20,65,40,65,20,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/175.png
176,Togetic,Fairy,Flying,Hustle,Serene Grace,Super Luck,55,40,85,80,105,40,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/176.png
177,Natu,Psychic,Flying,Synchronize,Early Bird,Magic Bounce,40,50,45,70,45,70,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/177.png
178,Xatu,Psychic,Flying,Synchronize,Early Bird,Magic Bounce,65,75,70,95,70,95,,NU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/178.png
179,Mareep,Electric,,Static,,Plus,55,40,40,65,45,35,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/179.png
180,Flaaffy,Electric,,Static,,Plus,70,55,55,80,60,45,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/180.png
181,Ampharos,Electric,,Static,,Plus,90,75,85,115,90,55,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/181.png
181,Ampharos (Mega Ampharos),Electric,Dragon,Mold Breaker,,,90,95,105,165,110,45,,OU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/181_f2.png
182,Bellossom,Grass,,Chlorophyll,,Healer,75,80,95,90,100,50,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/182.png
183,Marill,Water,Fairy,Thick Fat,Huge Power,Sap Sipper,70,20,50,20,50,40,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/183.png
184,Azumarill,Water,Fairy,Thick Fat,Huge Power,Sap Sipper,100,50,80,60,80,50,,BL,https://assets.pokemon.com/assets/cms2/img/pokedex/full/184.png
185,Sudowoodo,Rock,,Sturdy,Rock Head,Rattled,70,100,115,30,65,30,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/185.png
186,Politoed,Water,,Water Absorb,Damp,Drizzle,90,75,75,90,100,70,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/186.png
187,Hoppip,Grass,Flying,Chlorophyll,Leaf Guard,Infiltrator,35,35,40,35,55,50,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/187.png
188,Skiploom,Grass,Flying,Chlorophyll,Leaf Guard,Infiltrator,55,45,50,45,65,80,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/188.png
189,Jumpluff,Grass,Flying,Chlorophyll,Leaf Guard,Infiltrator,75,55,70,55,95,110,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/189.png
190,Aipom,Normal,,Run Away,Pickup,Skill Link,55,70,55,40,55,85,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/190.png
191,Sunkern,Grass,,Chlorophyll,Solar Power,Early Bird,30,30,30,30,30,30,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/191.png
192,Sunflora,Grass,,Chlorophyll,Solar Power,Early Bird,75,75,55,105,85,30,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/192.png
193,Yanma,Bug,Flying,Speed Boost,Compound Eyes,Frisk,65,65,45,75,45,95,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/193.png
194,Wooper,Water,Ground,Damp,Water Absorb,Unaware,55,45,45,25,25,15,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/194.png
195,Quagsire,Water,Ground,Damp,Water Absorb,Unaware,95,85,85,65,65,35,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/195.png
196,Espeon,Psychic,,Synchronize,,Magic Bounce,65,65,60,130,95,110,,RU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/196.png
197,Umbreon,Dark,,Synchronize,,Inner Focus,95,65,110,60,130,65,,RU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/197.png
198,Murkrow,Dark,Flying,Insomnia,Super Luck,Prankster,60,85,42,85,42,91,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/198.png
199,Slowking,Water,Psychic,Oblivious,Own Tempo,Regenerator,95,75,80,100,110,30,,NU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/199.png
200,Misdreavus,Ghost,,Levitate,,,60,60,60,85,85,85,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/200.png
201,Unown,Psychic,,Levitate,,,48,72,48,72,48,48,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/201.png
202,Wobbuffet,Psychic,,Shadow Tag,,Telepathy,190,33,58,33,58,33,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/202.png
203,Girafarig,Normal,Psychic,Inner Focus,Early Bird,Sap Sipper,70,80,65,90,65,85,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/203.png
204,Pineco,Bug,,Sturdy,,Overcoat,50,65,90,35,35,15,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/204.png
205,Forretress,Bug,Steel,Sturdy,,Overcoat,75,90,140,60,60,40,,UU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/205.png
206,Dunsparce,Normal,,Serene Grace,Run Away,Rattled,100,70,70,65,65,45,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/206.png
207,Gligar,Ground,Flying,Hyper Cutter,Sand Veil,Immunity,65,75,105,35,65,85,,RU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/207.png
208,Steelix,Steel,Ground,Rock Head,Sturdy,Sheer Force,75,85,200,55,65,30,,NU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/208.png
208,Steelix (Mega Steelix),Steel,Ground,Sand Force,,,75,125,230,55,95,30,,UU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/208_f2.png
209,Snubbull,Fairy,,Intimidate,Run Away,Rattled,60,80,50,40,40,30,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/209.png
210,Granbull,Fairy,,Intimidate,Quick Feet,Rattled,90,120,75,60,60,45,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/210.png
211,Qwilfish,Water,Poison,Poison Point,Swift Swim,Intimidate,65,95,85,55,55,85,,NU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/211.png
212,Scizor,Bug,Steel,Swarm,Technician,Light Metal,70,130,100,55,80,65,,UU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/212.png
212,Scizor (Mega Scizor),Bug,Steel,Technician,,,70,150,140,65,100,75,,OU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/212_f2.png
213,Shuckle,Bug,Rock,Sturdy,Gluttony,Contrary,20,10,230,10,230,5,,NU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/213.png
214,Heracross,Bug,Fighting,Swarm,Guts,Moxie,80,125,75,40,95,85,,BL2,https://assets.pokemon.com/assets/cms2/img/pokedex/full/214.png
214,Heracross (Mega Heracross),Bug,Fighting,Skill Link,,,80,185,115,40,105,75,,OU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/214_f2.png
215,Sneasel,Dark,Ice,Inner Focus,Keen Eye,Pickpocket,55,95,55,35,75,115,,NU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/215.png
216,Teddiursa,Normal,,Pickup,Quick Feet,Honey Gather,60,80,50,50,50,40,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/216.png
217,Ursaring,Normal,,Guts,Quick Feet,Unnerve,90,130,75,75,75,55,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/217.png
218,Slugma,Fire,,Magma Armor,Flame Body,Weak Armor,40,40,40,70,40,20,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/218.png
219,Magcargo,Fire,Rock,Magma Armor,Flame Body,Weak Armor,60,50,120,90,80,30,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/219.png
220,Swinub,Ice,Ground,Oblivious,Snow Cloak,Thick Fat,50,50,40,30,30,50,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/220.png
221,Piloswine,Ice,Ground,Oblivious,Snow Cloak,Thick Fat,100,100,80,60,60,50,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/221.png
222,Corsola,Water,Rock,Hustle,Natural Cure,Regenerator,65,55,95,65,95,35,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/222.png
223,Remoraid,Water,,Hustle,Sniper,Moody,35,65,35,65,35,65,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/223.png
224,Octillery,Water,,Suction Cups,Sniper,Moody,75,105,75,105,75,45,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/224.png
225,Delibird,Ice,Flying,Vital Spirit,Hustle,Insomnia,45,55,45,65,45,75,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/225.png
226,Mantine,Water,Flying,Swift Swim,Water Absorb,Water Veil,85,40,70,80,140,70,,RU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/226.png
227,Skarmory,Steel,Flying,Keen Eye,Sturdy,Weak Armor,65,80,140,40,70,70,,OU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/227.png
228,Houndour,Dark,Fire,Early Bird,Flash Fire,Unnerve,45,60,30,80,50,65,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/228.png
229,Houndoom,Dark,Fire,Early Bird,Flash Fire,Unnerve,75,90,50,110,80,95,,NU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/229.png
229,Houndoom (Mega Houndoom),Dark,Fire,Solar Power,,,75,90,90,140,90,115,,BL,https://assets.pokemon.com/assets/cms2/img/pokedex/full/229_f2.png
230,Kingdra,Water,Dragon,Swift Swim,Sniper,Damp,75,95,95,95,95,85,,BL3,https://assets.pokemon.com/assets/cms2/img/pokedex/full/230.png
231,Phanpy,Ground,,Pickup,,Sand Veil,90,60,60,40,40,40,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/231.png
232,Donphan,Ground,,Sturdy,,Sand Veil,90,120,120,60,60,50,,RU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/232.png
233,Porygon2,Normal,,Trace,Download,Analytic,85,80,90,105,95,60,,RU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/233.png
234,Stantler,Normal,,Intimidate,Frisk,Sap Sipper,73,95,62,85,65,85,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/234.png
235,Smeargle,Normal,,Own Tempo,Technician,Moody,55,20,35,20,45,75,,OU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/235.png
236,Tyrogue,Fighting,,Guts,Steadfast,Vital Spirit,35,35,35,35,35,35,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/236.png
237,Hitmontop,Fighting,,Intimidate,Technician,Steadfast,50,95,95,35,110,70,,NU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/237.png
238,Smoochum,Ice,Psychic,Oblivious,Forewarn,Hydration,45,30,15,85,65,65,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/238.png
239,Elekid,Electric,,Static,,Vital Spirit,45,63,37,65,55,95,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/239.png
240,Magby,Fire,,Flame Body,,Vital Spirit,45,75,37,70,55,83,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/240.png
241,Miltank,Normal,,Thick Fat,Scrappy,Sap Sipper,95,80,105,40,70,100,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/241.png
242,Blissey,Normal,,Natural Cure,Serene Grace,Healer,255,10,10,75,135,55,,UU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/242.png
243,Raikou,Electric,,Pressure,,Inner Focus,90,85,75,115,100,115,Legendary,UU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/243.png
244,Entei,Fire,,Pressure,,Inner Focus,115,115,85,90,75,100,Legendary,UU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/244.png
245,Suicune,Water,,Pressure,,Inner Focus,100,75,115,90,115,85,Legendary,UU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/245.png
246,Larvitar,Rock,Ground,Guts,,Sand Veil,50,64,50,45,50,41,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/246.png
247,Pupitar,Rock,Ground,Shed Skin,,,70,84,70,65,70,51,Pseudo-Legendary,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/247.png
248,Tyranitar,Rock,Dark,Sand Stream,,Unnerve,100,134,110,95,100,61,Pseudo-Legendary,OU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/248.png
248,Tyranitar (Mega Tyranitar),Rock,Dark,Sand Stream,,,100,164,150,95,120,71,Pseudo-Legendary,OU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/248_f2.png
249,Lugia,Psychic,Flying,Pressure,,Multiscale,106,90,130,90,154,110,Legendary,Uber,https://assets.pokemon.com/assets/cms2/img/pokedex/full/249.png
250,Ho-Oh,Fire,Flying,Pressure,,Regenerator,106,130,90,110,154,90,Legendary,Uber,https://assets.pokemon.com/assets/cms2/img/pokedex/full/250.png
251,Celebi,Psychic,Grass,Natural Cure,,,100,100,100,100,100,100,Legendary,UU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/251.png
252,Treecko,Grass,,Overgrow,,Unburden,40,45,35,65,55,70,Starter,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/252.png
253,Grovyle,Grass,,Overgrow,,Unburden,50,65,45,85,65,95,Starter,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/253.png
254,Sceptile,Grass,,Overgrow,,Unburden,70,85,65,105,85,120,Starter,NU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/254.png
254,Sceptile (Mega Sceptile),Grass,Dragon,Lightning Rod,,,70,110,75,145,85,145,Starter,UU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/254_f2.png
255,Torchic,Fire,,Blaze,,Speed Boost,45,60,40,70,50,45,Starter,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/255.png
256,Combusken,Fire,Fighting,Blaze,,Speed Boost,60,85,60,85,60,55,Starter,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/256.png
257,Blaziken,Fire,Fighting,Blaze,,Speed Boost,80,120,70,110,70,80,Starter,Uber,https://assets.pokemon.com/assets/cms2/img/pokedex/full/257.png
257,Blaziken (Mega Blaziken),Fire,Fighting,Speed Boost,,,80,160,80,130,80,100,Starter,Uber,https://assets.pokemon.com/assets/cms2/img/pokedex/full/257_f2.png
258,Mudkip,Water,,Torrent,,Damp,50,70,50,50,50,40,Starter,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/258.png
259,Marshtomp,Water,Ground,Torrent,,Damp,70,85,70,60,70,50,Starter,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/259.png
260,Swampert,Water,Ground,Torrent,,Damp,100,110,90,85,90,60,Starter,UU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/260.png
260,Swampert (Mega Swampert),Water,Ground,Swift Swim,,,100,150,110,95,110,70,Starter,OU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/260_f2.png
261,Poochyena,Dark,,Run Away,Quick Feet,Rattled,35,55,35,30,30,35,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/261.png
262,Mightyena,Dark,,Intimidate,Quick Feet,Moxie,70,90,70,60,60,70,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/262.png
263,Zigzagoon,Normal,,Pickup,Gluttony,Quick Feet,38,30,41,30,41,60,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/263.png
264,Linoone,Normal,,Pickup,Gluttony,Quick Feet,78,70,61,50,61,100,,RU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/264.png
265,Wurmple,Bug,,Shield Dust,,Run Away,45,45,35,20,30,20,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/265.png
266,Silcoon,Bug,,Shed Skin,,,50,35,55,25,25,15,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/266.png
267,Beautifly,Bug,Flying,Swarm,,Rivalry,60,70,50,100,50,65,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/267.png
268,Cascoon,Bug,,Shed Skin,,,50,35,55,25,25,15,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/268.png
269,Dustox,Bug,Poison,Shield Dust,,Compound Eyes,60,50,70,50,90,65,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/269.png
270,Lotad,Water,Grass,Swift Swim,Rain Dish,Own Tempo,40,30,30,40,50,30,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/270.png
271,Lombre,Water,Grass,Swift Swim,Rain Dish,Own Tempo,60,50,50,60,70,50,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/271.png
272,Ludicolo,Water,Grass,Swift Swim,Rain Dish,Own Tempo,80,70,70,90,100,70,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/272.png
273,Seedot,Grass,,Chlorophyll,Early Bird,Pickpocket,40,40,50,30,30,30,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/273.png
274,Nuzleaf,Grass,Dark,Chlorophyll,Early Bird,Pickpocket,70,70,40,60,40,60,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/274.png
275,Shiftry,Grass,Dark,Chlorophyll,Early Bird,Pickpocket,90,100,60,90,60,80,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/275.png
276,Taillow,Normal,Flying,Guts,,Scrappy,40,55,30,30,30,85,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/276.png
277,Swellow,Normal,Flying,Guts,,Scrappy,60,85,60,75,50,125,,RU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/277.png
278,Wingull,Water,Flying,Keen Eye,Hydration,Rain Dish,40,30,30,55,30,85,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/278.png
279,Pelipper,Water,Flying,Keen Eye,Drizzle,Rain Dish,60,50,100,95,70,65,,OU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/279.png
280,Ralts,Psychic,Fairy,Synchronize,Trace,Telepathy,28,25,25,45,35,40,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/280.png
281,Kirlia,Psychic,Fairy,Synchronize,Trace,Telepathy,38,35,35,65,55,50,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/281.png
282,Gardevoir,Psychic,Fairy,Synchronize,Trace,Telepathy,68,65,65,125,115,80,,RU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/282.png
282,Gardevoir (Mega Gardevoir),Psychic,Fairy,Pixilate,,,68,85,65,165,135,100,,OU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/282_f2.png
283,Surskit,Bug,Water,Swift Swim,,Rain Dish,40,30,32,50,52,65,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/283.png
284,Masquerain,Bug,Flying,Intimidate,,Unnerve,70,60,62,100,82,80,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/284.png
285,Shroomish,Grass,,Effect Spore,Poison Heal,Quick Feet,60,40,60,40,60,35,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/285.png
286,Breloom,Grass,Fighting,Effect Spore,Poison Heal,Technician,60,130,80,60,60,70,,BL,https://assets.pokemon.com/assets/cms2/img/pokedex/full/286.png
287,Slakoth,Normal,,Truant,,,60,60,60,35,35,30,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/287.png
288,Vigoroth,Normal,,Vital Spirit,,,80,80,80,55,55,90,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/288.png
289,Slaking,Normal,,Truant,,,150,160,100,95,65,100,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/289.png
290,Nincada,Bug,Ground,Compound Eyes,,Run Away,31,45,90,30,30,40,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/290.png
291,Ninjask,Bug,Flying,Speed Boost,,Infiltrator,61,90,45,50,50,160,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/291.png
292,Shedinja,Bug,Ghost,Wonder Guard,,,1,90,45,30,30,40,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/292.png
293,Whismur,Normal,,Soundproof,,Rattled,64,51,23,51,23,28,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/293.png
294,Loudred,Normal,,Soundproof,,Scrappy,84,71,43,71,43,48,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/294.png
295,Exploud,Normal,,Soundproof,,Scrappy,104,91,63,91,73,68,,BL3,https://assets.pokemon.com/assets/cms2/img/pokedex/full/295.png
296,Makuhita,Fighting,,Thick Fat,Guts,Sheer Force,72,60,30,20,30,25,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/296.png
297,Hariyama,Fighting,,Thick Fat,Guts,Sheer Force,144,120,60,40,60,50,,BL4,https://assets.pokemon.com/assets/cms2/img/pokedex/full/297.png
298,Azurill,Normal,Fairy,Thick Fat,Huge Power,Sap Sipper,50,20,40,20,40,20,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/298.png
299,Nosepass,Rock,,Sturdy,Magnet Pull,Sand Force,30,45,135,45,90,30,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/299.png
300,Skitty,Normal,,Cute Charm,Normalize,Wonder Skin,50,45,45,35,35,50,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/300.png
301,Delcatty,Normal,,Cute Charm,Normalize,Wonder Skin,70,65,65,55,55,90,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/301.png
302,Sableye,Dark,Ghost,Keen Eye,Stall,Prankster,50,75,75,65,65,50,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/302.png
302,Sableye (Mega Sableye),Dark,Ghost,Magic Bounce,,,50,85,125,85,115,20,,OU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/302_f2.png
303,Mawile,Steel,Fairy,Hyper Cutter,Intimidate,Sheer Force,50,85,85,55,55,50,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/303.png
303,Mawile (Mega Mawile),Steel,Fairy,Huge Power,,,50,105,125,55,95,50,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/303_f2.png
304,Aron,Steel,Rock,Sturdy,Rock Head,Heavy Metal,50,70,100,40,40,30,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/304.png
305,Lairon,Steel,Rock,Sturdy,Rock Head,Heavy Metal,60,90,140,50,50,40,,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/305.png
306,Aggron,Steel,Rock,Sturdy,Rock Head,Heavy Metal,70,110,180,60,60,50,,PU,https://assets.pokemon.com/assets/cms2/img/pokedex/full/306.png
